file,backend,algorithm,dtype,size,tag,real_time_ns,cpu_time_ns,gbps,repetitions
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,131072,,500202.1861568771,123942.80385028836,6264631294.637486,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,262144,,770376.6706611562,122952.7987052323,8160759351.021522,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,524288,,1307224.955482664,126135.1520618581,9622546279.2468,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,1048576,,2375299.741010274,138671.80522260437,10582863701.062628,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,2097152,,4591026.0929292925,201824.00757576746,10927644794.832169,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,4194304,,10066903.842173912,361598.4304347634,9995909631.010742,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,8388608,,21190295.961864404,417091.3457627267,9491924689.963858,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,16777216,,43496483.15833333,520433.18333332415,9255348134.389828,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,33554432,,88350478.55357143,729747.5571431075,9106667183.474258,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,67108864,,178195736.89285716,1140428.8357147558,8946237616.091406,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,134217728,,369308054.16666675,1924153.9999998263,8488271234.992498,16
foreach_cpu.json,Clang-SYCL_CPU,for_each,double,268435456,,740286177.1999999,3546929.1500021424,8577262168.570313,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,8,,159417.5,85806.0000000216,1294407.394340916,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,16,,51255.05464729848,33181.236693289015,7619892.628442289,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,32,,50659.51649484523,32870.34692530293,15314544.845810315,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,64,,54859.938637360276,34249.46183220053,27950070.469668366,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,128,,67569.15397992817,35755.49789319227,45802442.02664879,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,256,,53812.539252336515,34124.41314559743,110680673.32644096,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,512,,114011.02591911756,37553.72936274495,105365879.83248478,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,1024,,107768.59297612283,36166.53330166568,226716530.50641483,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,2048,,118626.40047907455,39256.95021241979,394777491.7302066,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,4096,,98268.25182500003,28919.59727499991,982732107.0026823,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,8192,,122948.27350266774,39603.21898249071,1583138534.4242687,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,16384,,146410.28696026688,43499.879508991035,2678638719.9494514,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,32768,,191837.91932424763,46050.15880865458,4066544096.952301,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,65536,,305891.61541840463,40978.67933230754,5127859962.63818,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,131072,,544701.4770550688,54372.42673583281,5747667084.504137,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,262144,,908216.6542635667,63273.05116279023,6924837392.848051,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,524288,,1680245.695508982,55647.517065863496,7488074752.565259,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,1048576,,3203266.832392776,57939.77200902952,7821290549.349657,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,2097152,,6139890.317982454,67740.31337718536,8185938123.12462,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,4194304,,14583760.81510417,70154.85416672629,6895977854.599417,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,8388608,,31099785.477777775,73003.28777765862,6468043993.87479,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,16777216,,65685525.47619047,84949.87619040255,6127187894.534594,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,33554432,,130834159.68181817,102392.49999925577,6135240126.444426,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,67108864,,267466575.41000003,183207.40000064007,6001664164.371695,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,134217728,,535418907.99999994,250118.2500012078,5870951972.607394,16
foreach_cpu_fixed.json,Clang-SYCL_CPU,for_each,double,268435456,,850266527.5,255953.00001057808,7550736778.219539,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,8,,219885.0,119673.25000000751,947936.1689735567,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,16,,68922.7439951837,37988.87778059447,5822981.474665866,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,32,,68498.55671392842,37804.900260020586,11553952.31536837,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,64,,68800.50869436315,37814.240688139194,22565480.44245597,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,128,,69535.52854433871,37995.69564599023,44483325.49824695,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,256,,70843.10645435873,38237.651557258076,86817603.86426419,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,512,,72854.90350786984,39546.77495885204,166073727.30515838,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,1024,,73209.6744699878,38525.90319059415,335479847.97306925,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,2048,,76991.78502494903,39060.276539452694,638549583.1294886,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,4096,,85245.76194892093,41055.45928853739,1149568181.2395396,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,8192,,104890.71680390608,45692.77348247486,1868440405.8842533,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,16384,,131764.736926411,48892.45350042445,2970310283.7290754,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,32768,,190117.38961741189,59695.4504866832,4123148317.5079,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,65536,,304944.2983047163,81248.36846337773,5155806842.076408,16
foreach_cpu_its1.json,Clang-SYCL_CPU,for_each,double,131072,,533140.0121396059,124503.1502276188,5889385617.66917,16
